title,id,genre,caption,description,permalink_url,download_count,last_modified,artwork_url,created_at,track_format,kind
Bahebo,661903418,Mediterranean,,"#AmrDiab - #Bahebo, album ""#Ana_Gheir"" Produced by @nayformedia ©2019. Get it now: https://AmrDiab.lnk.to/AnaGheir
Lyrics: Ayman Bahgat Kamar, Composer: Mohamed Yehia, Music Arranger, Mixage & Digital Mastering: Osama Elhendy
Official Facebook: http://www.facebook.com/AmrDiab
Official Twitter: http://www.twitter.com/AmrDiab
Official Instagram: http://instagram.com/amrdiab
Official Website: http://www.AmrDiab.net

بحبه... في دلعه وتقله
بحبه في قلة عقله
بحبه في غيرته عليا ولما بيتهيأله

أنا متعود علي طبعه
أنا حافظه وخدت عليه
لا في زيه ولا هلاقي ربعه
بحبه وهعمل أيه!

أنا متعود علي طبعه
أنا حافظه وخدت عليه
في زعلنا بعدي وأطاوعه
بحبه وهعمل أيه!

نااار نااار، حبه ليا
نااار نااار، بعده عني
نااار نااار، شاغلني ليل ونهار

بحبه... وأحب عينيه تلاحقني
يجنني ويقلقني
بحبه وأنا بحلفله وعمره ماصدقني


بحبه... حبيبي في كل حالاته
في سوء ظنه وحكاياته
هيعقل أمتى حبيبي
وأنا واخد كل أهتماماته",https://soundcloud.com/amrdiab/bahebo,0.0,2021-10-24T01:17:39Z,https://i1.sndcdn.com/artworks-000585196820-zk3ptd-large.jpg,2019-08-06T12:55:11Z,single-track,track
Batistuta Ft.Dizzy haha,860990794,,,,https://soundcloud.com/user-661861217/batistuta-ftdizzy-haha,1.0,2020-07-19T23:22:26Z,https://i1.sndcdn.com/artworks-ByYsZg9rkvrA1yrM-qugiiw-large.jpg,2020-07-19T23:22:08Z,single-track,track
BATISTUTA - EL TOFAN | باتيستوتا - الطوفان,805569526,,,,https://soundcloud.com/ote0gulh7xdn/batistuta-el-tofan,0.0,2021-02-13T02:29:21Z,https://i1.sndcdn.com/artworks-7yhXZ1s8VFEEpjsx-irubIQ-large.jpg,2020-04-23T19:35:12Z,single-track,track
Batistuta - Alpha Male - Prod By. Batistuta,694996132,Hip-hop & Rap,,Batistuta Alpha Male - باتيستوتا الفا ميل,https://soundcloud.com/kareem-badr-569441638/batistuta-alpha-male-oficcial-music-video-prod-by-batistuta256k,0.0,2021-08-28T08:11:47Z,https://i1.sndcdn.com/artworks-N5Sh2QUTaFzoPSXq-uyIwnQ-large.jpg,2019-10-13T08:53:09Z,single-track,track
Hamza Namira - Dari Ya Alby حمزة نمرة - داري يا قلبي,396684030,World,,"من ألبوم - هطير من تاني
٢٠١٨

كلمات: محمود فاروق
ألحان: حمزة نمرة
توزيع: حمزة نمرة - كريم عبد الوهاب",https://soundcloud.com/hamzanamira/hamza-namira-dari-ya-alby,0.0,2021-11-02T15:50:48Z,https://i1.sndcdn.com/artworks-000299447418-6z909k-large.jpg,2018-02-09T02:40:12Z,single-track,track
Someday - Pale Seas (Piano - Strings - Arp cover),347908489,Alternative Rock,,"Pale Seas - Someday

Someday the pain I feel in my heart
Will slowly start to fade
'Till I feel nothing at all
And all trace of who I was will be lost
'Cos dreams are only made to destroy things like us

Each time I close my eyes
I see your spirit rise
But the more it comes to life
I disappear

I see your ghost in the middle of the night
I talk to shadows that you left behind
You dug me a hole
You hung me a noose
Someday I'll be someone that you never knew
I've already lost
Everything I could lose
And I can't make it stop
If I'm nothing to you

As dawn breaks I remain in the dark
Your echo leaves a scar so you'll never be gone
But someday all my love will be numb
And I'll grow tired of waiting for the feeling to come

Each time I close my eyes
I see your spirit rise
But the more it comes to life
I disappear

I see your ghost in the middle of the night
I talk to shadows that you left behind
You dug me a hole
You hung me a noose
Someday I'll be someone that you never knew
I've already lost
Everything I could lose
And I can't make it stop
If I'm nothing to you

I see your ghost in the middle of the night
I talk to shadows that you left behind
You dug me a hole
You hung me a noose
Someday I'll be someone that you never knew
I've already lost
Everything I could lose
And I can't make it stop
If I'm nothing to you",https://soundcloud.com/piano-strings-covers/someday-pale-seas-piano-strings-arp-cover,2.0,2017-10-21T11:31:20Z,,2017-10-21T10:21:15Z,single-track,track
Rita,914151721,Alternative - Indie Pop,,,https://soundcloud.com/cosmocalling-music/rita,0.0,2020-10-20T16:50:18Z,https://i1.sndcdn.com/artworks-KShfdaupWpPm-0-large.jpg,2020-10-20T02:29:20Z,single-track,track
New Estate,304272549,POP,,,https://soundcloud.com/giantrooks/new-estate,0.0,2021-09-29T12:52:54Z,https://i1.sndcdn.com/artworks-8coaFub7KC5n-0-large.jpg,2017-01-24T12:58:52Z,single-track,track
Kaskade - Atmosphere (Neon Trees & Wild Children Remix),115353670,ATMOSPHERE,,"Follow me! @Kaskade
Facebook: https://www.facebook.com/kaskade
Instagram: https://www.instagram.com/kaskade
Twitter: https://twitter.com/kaskade
Youtube: https://www.youtube.com/kaskade
Website: http://www.kaskademusic.com",https://soundcloud.com/kaskade/kaskade-atmosphere-neon-trees,0.0,2021-07-20T07:04:47Z,https://i1.sndcdn.com/artworks-000060140226-cbu5p6-large.jpg,2013-10-14T20:59:29Z,single-track,track
All Is On My Side,721922275,Singer Songwriter,,,https://soundcloud.com/samfendermusic-1/all-is-on-my-side,0.0,2021-09-21T11:47:24Z,https://i1.sndcdn.com/artworks-Za93O0wDKlyV-0-large.jpg,2019-12-03T01:54:00Z,single-track,track
Alicia Keys & Jack White - Another Way To Die ( James Bond - Quantum Of Solace ) - Copy,154959834,favourites,,,https://soundcloud.com/ayesha-pasha/alicia-keys-jack-white-another,0.0,2014-06-18T18:40:16Z,,2014-06-18T18:40:16Z,single-track,track
Hold Back The River,170887405,Alternative,,"Taken from the 'Hold Back The River' EP.
Get it on iTunes here: po.st/HBTR
Or on Google Play: http://po.st/HBTRGp 

www.facebook.com/jamesbaymusic
twitter.com/jamesbaymusic
www.youtube.com/jamesbayofficial",https://soundcloud.com/jamesbaymusic/hold-back-the-river-4,0.0,2021-11-02T19:21:24Z,https://i1.sndcdn.com/artworks-8cji712ndY3S-0-large.jpg,2014-10-06T15:30:27Z,single-track,track
Pieces (Hushed),170188049,Singer Songwriter,,,https://soundcloud.com/andrewbelle/pieces-hushed,0.0,2020-11-23T09:16:51Z,https://i1.sndcdn.com/artworks-000092655322-xvtrgo-large.jpg,2014-10-01T15:52:56Z,single-track,track
Dead Boys,493359210,Singer Songwriter,,,https://soundcloud.com/samfendermusic-1/dead-boys,0.0,2021-09-02T13:30:35Z,https://i1.sndcdn.com/artworks-MqfhnRmtmoSs-0-large.jpg,2018-08-31T16:39:06Z,single-track,track
Poundshop Kardashians,524867697,Singer Songwriter,,,https://soundcloud.com/samfendermusic-1/poundshop-kardashians,0.0,2021-09-02T13:30:55Z,https://i1.sndcdn.com/artworks-VMwLH4uFFO6S-0-large.jpg,2018-11-05T00:43:40Z,single-track,track
That Sound,514779159,Singer Songwriter,,,https://soundcloud.com/samfendermusic-1/that-sound,0.0,2021-09-02T13:31:16Z,https://i1.sndcdn.com/artworks-AodBcptPg2fR-0-large.jpg,2018-10-15T19:14:44Z,single-track,track
Spice,529029435,Singer Songwriter,,,https://soundcloud.com/samfendermusic-1/spice,0.0,2021-09-02T13:29:28Z,https://i1.sndcdn.com/artworks-Ybg0P8bbn1by-0-large.jpg,2018-11-13T01:42:43Z,single-track,track
Greasy Spoon,493359192,Singer Songwriter,,,https://soundcloud.com/samfendermusic-1/greasy-spoon,0.0,2020-12-22T20:44:00Z,https://i1.sndcdn.com/artworks-5sjgdgc5Ii4n-0-large.jpg,2018-08-31T16:39:04Z,single-track,track
Angel Of Small Death & The Codeine Scene,256083240,Singer Songwriter,,,https://soundcloud.com/hozier/angel-of-small-death-the-1,0.0,2021-10-22T10:47:49Z,https://i1.sndcdn.com/artworks-FkFkh5xZUsAf-0-large.jpg,2016-03-30T06:57:18Z,single-track,track
Take Me To Church,256083220,Singer Songwriter,,,https://soundcloud.com/hozier/take-me-to-church-2,0.0,2021-10-13T14:18:46Z,https://i1.sndcdn.com/artworks-Wy5vfahJZV6b-0-large.jpg,2016-03-30T06:57:15Z,single-track,track
"WORK ""LATIN REMIX"" - EL CHEVO & LIPSTICK FABLES",250093517,Latin,,"WORK ""LATIN REMIX"" - EL CHEVO & LIPSTICK FABLES
@ElChevoMusica @LipstickFables",https://soundcloud.com/elchevomusica/work-latin-remix-el-chevo-lipstick-fables,2102.0,2020-04-06T16:47:54Z,https://i1.sndcdn.com/artworks-000149566271-i0e49b-large.jpg,2016-03-04T01:05:21Z,single-track,track
"Que Lo Que- El Chevo,Aaron Bodden,Pitbull",237009058,electropunta #hiphop #goodmusic #pitbull #elchevo #aaronbodden,,"Facebook : Aaron Bodden 
                    El Chevo 
                    Pitbull

Instagram : @Babiiboiisolive , @elchevomusica , @pitbull
         ",https://soundcloud.com/aaron-bodden-486961982/que-lo-que-el-chevoaaron-boddenpitbull,0.0,2018-08-03T16:51:30Z,https://i1.sndcdn.com/artworks-000139132003-a74uye-large.jpg,2015-12-10T23:02:13Z,single-track,track
Borracho - El Chevo,231435633,el chevo,,"Nuevo tema de artista El Chevo ""Borracho""
Descargen Gratis!",https://soundcloud.com/elchevomusica/borracho-el-chevo,446.0,2015-11-03T23:16:18Z,https://i1.sndcdn.com/artworks-000134950119-aikb0q-large.jpg,2015-11-03T23:16:17Z,single-track,track
DILES rmx(Ft. FARRUKO x ARCANGEL x OZUNA x ÑENGO FLOW),279881663,,,,https://soundcloud.com/badbunny15/diles-rmx,0.0,2021-10-11T00:27:41Z,https://i1.sndcdn.com/artworks-000178701000-w6novk-large.jpg,2016-08-25T19:49:10Z,single-track,track
big  Nango Ft Joy Jesse - La Mala Suerte (Prod. By DJ Dub),59187218,,,big nango  de moda,https://soundcloud.com/tu-papi-cacho/big-nango-ft-joy-jesse-la-mala,100.0,2012-12-17T11:12:13Z,https://i1.sndcdn.com/artworks-000030017193-uz6v72-large.jpg,2012-09-08T23:27:20Z,single-track,track
Lary over ft Brytiago Almighty Bryant Myers Anuel - Tu Me Enamoraste remix,235035081,remix,,,https://soundcloud.com/yosoybgton/lary-over-ft-brytiago-almighty-bryant-myers-anuel-tu-me-enamoraste-remix,15628.0,2021-10-25T09:17:32Z,https://i1.sndcdn.com/artworks-000137608374-9y7gou-large.jpg,2015-11-28T01:12:20Z,single-track,track
El Menor Ft. Big Nango & KBP - Malo Y Bueno (Remix) (Prod. By Dj Roland) [www.Rola504.com],236033872,Dancehall,,,https://soundcloud.com/edudu-cg/el-menor-ft-big-nango-kbp-malo,0.0,2021-09-01T14:48:19Z,https://i1.sndcdn.com/artworks-d1Q3DPhuNNzqUzkB-WfM7zQ-large.jpg,2015-12-04T10:40:24Z,single-track,track
NETFLIX - BRYTIAGO ❌ BAD BUNNY,293557829,Latina,,"LINK DE DESCARGA - http://bitigee.com/1HkK
LINK DE DESCARGA - http://bitigee.com/1HkK
LINK DE DESCARGA - http://bitigee.com/1HkK

Redes Sociales GRACIAS POR EL APOYO

Instagram - www.instagram.com/rdurbansmusic/

Facebook -www.facebook.com/RDUrbansMusic/?s…_nax_wizard=true

Youtube - www.youtube.com/channel/UCjpf4LqNJGaOgE8n_MVlP4g",https://soundcloud.com/lacasaurbana/netflix,0.0,2021-07-26T22:17:46Z,https://i1.sndcdn.com/artworks-000231171251-962hal-large.jpg,2016-11-17T23:15:38Z,single-track,track
DRRD & Animal ft. Yankee 212 and Pretty Buay - Shorty,10678640,Dancehall,,,https://soundcloud.com/drrd/drrd-animal-ft-yankee-212-and,0.0,2011-02-17T03:38:11Z,,2011-02-17T03:38:11Z,single-track,track
"Bryant Myers Ft. Anonimus, Almighty & Anuel AA  Esclava (Official Remix)",222081389,Latin,,,https://soundcloud.com/bryantmyers/bryant-myers-ft-anonimus-almighty-anuel-aa,0.0,2021-10-25T09:17:32Z,https://i1.sndcdn.com/artworks-000128318817-k9vhei-large.jpg,2015-09-02T21:44:42Z,single-track,track
"La Ocasion - De La Ghetto Ft. Arcangel, Ozuna & Anuel AA",246902222,Latin,,,https://soundcloud.com/monopoliomedia/la-ocasion-de-la-ghetto-ft-arcangel-ozuna-anuel-aa,0.0,2021-10-25T09:17:38Z,https://i1.sndcdn.com/artworks-000147036826-n7q4tx-large.jpg,2016-02-13T21:22:33Z,single-track,track
QUIERO REPETIR - Ozuna ❌ J Balvin,227723589,Reguetón,,"LINK DE DESCARGA - http://cogismith.com/1Lns
LINK DE DESCARGA - http://cogismith.com/1Lns
LINK DE DESCARGA - http://cogismith.com/1Lns

Redes Sociales GRACIAS POR EL APOYO

Instagram - www.instagram.com/rdurbansmusic/

Facebook -www.facebook.com/RDUrbansMusic/?s…_nax_wizard=true

Youtube - www.youtube.com/channel/UCjpf4LqNJGaOgE8n_MVlP4g",https://soundcloud.com/the-trap-house/quiero-repetir,110.0,2021-10-30T13:39:21Z,https://i1.sndcdn.com/artworks-000239706558-up93ny-large.jpg,2015-10-10T01:30:10Z,single-track,track
Romeo Santos - Imitadora,212493229,Latina,,"LINK DE DESCARGA - http://casualient.com/1zoG
LINK DE DESCARGA - http://casualient.com/1zoG
LINK DE DESCARGA - http://casualient.com/1zoG

Redes Sociales GRACIAS POR EL APOYO

Instagram - www.instagram.com/rdurbansmusic/

Facebook -www.facebook.com/RDUrbansMusic/?s…_nax_wizard=true

Youtube - www.youtube.com/channel/UCjpf4LqNJGaOgE8n_MVlP4g",https://soundcloud.com/trap-fm-music/imitadora-r,147.0,2021-10-31T04:41:31Z,https://i1.sndcdn.com/artworks-000234677528-s2qski-large.jpg,2015-06-29T15:06:30Z,single-track,track
Sech - Con Bochinche,376144928,,,,https://soundcloud.com/santitochong/sech-con-bochinche,0.0,2020-01-12T06:40:27Z,https://i1.sndcdn.com/artworks-000277605401-979jla-large.jpg,2017-12-29T13:38:32Z,single-track,track
Me Contagie - Kendo Kaponi Ft. Anuel AA [Desde La Prision](Prod. By Super Yei Y Jone Quest),279633903,Trap,,"VISITA NUESTRAS REDES SOCIALES PARA MANTENERTE INFORMADO DE TODO LO NUEVO QUE SUCEDE EN EL GENERO URBANO NOTICIAS, ESTRENOS & MUCHO MAS

FACEBOOK: m.facebook.com/Trap-Cartel-1816361461929083/ 
YOUTUBE: https://www.youtube.com/channel/UCfGAl3SLtAFTpF-oaS1Qp4A
INSTAGRAM: www.instagram.com/trap_cartel_official/ 
SOUNDCLOUD.COM: https://soundcloud.com/trapcartel-86023543

Nuestra intención es brindarles a todos los seguidores del género del Reggaeton, Trap en español y/o Urbano toda la música nueva, noticias & Mas.

DALE #LIKE A NUESTRA PAGINA Y AYUDANOS A #COMPARTIR. MUCHAS #GRACIAS DE PARTE DE #TRAP #CARTEL",https://soundcloud.com/designerboyoficial/me-contagie-kendo-kaponi-ft-anuel-aa-desde-la-prisionprod-by-super-yei-y-jone-quest,100.0,2021-10-21T13:29:50Z,https://i1.sndcdn.com/artworks-000178375634-fuyzsj-large.jpg,2016-08-24T04:05:49Z,single-track,track
Rhinestone Eyes,257067236,Rap/Hip Hop,,,https://soundcloud.com/gorillaz/rhinestone-eyes,0.0,2021-09-01T15:48:28Z,https://i1.sndcdn.com/artworks-fL1jpf3MkCVu-0-large.jpg,2016-04-03T12:17:12Z,single-track,track
Stylo (feat. Mos Def and Bobby Womack),257074369,Rap/Hip Hop,,,https://soundcloud.com/gorillaz/stylo-feat-mos-def-and-bobby,0.0,2021-09-01T15:46:39Z,https://i1.sndcdn.com/artworks-bc40nUrjccCF-0-large.jpg,2016-04-03T12:34:04Z,single-track,track
Superfast Jellyfish (feat. Gruff Rhys and De La Soul),257070841,Alternative,,,https://soundcloud.com/gorillaz/superfast-jellyfish-feat-gruff,0.0,2021-09-01T15:50:04Z,https://i1.sndcdn.com/artworks-bltUmDaGGMM3-0-large.jpg,2016-04-03T12:23:02Z,single-track,track
Empire Ants (feat. Little Dragon),257067711,Alternative,,,https://soundcloud.com/gorillaz/empire-ants-feat-little-dragon,0.0,2021-09-01T15:45:29Z,https://i1.sndcdn.com/artworks-hkTBDU0as3rM-0-large.jpg,2016-04-03T12:18:31Z,single-track,track
Glitter Freeze (feat. Mark E Smith),257071306,Alternative,,,https://soundcloud.com/gorillaz/glitter-freeze-feat-mark-e,0.0,2021-09-01T15:51:39Z,https://i1.sndcdn.com/artworks-GKVai8gea6AD-0-large.jpg,2016-04-03T12:24:17Z,single-track,track
Some Kind of Nature (feat. Lou Reed),257065734,Alternative,,,https://soundcloud.com/gorillaz/some-kind-of-nature-feat-lou,0.0,2021-09-01T15:49:54Z,https://i1.sndcdn.com/artworks-lsBhkVeyNXW9-0-large.jpg,2016-04-03T12:13:35Z,single-track,track
On Melancholy Hill,257079481,Pop,,,https://soundcloud.com/gorillaz/on-melancholy-hill-radio-edit,0.0,2021-07-25T06:33:52Z,https://i1.sndcdn.com/artworks-mguIpfjfJKDn-0-large.jpg,2016-04-03T12:52:18Z,single-track,track
Broken,257070803,Pop,,,https://soundcloud.com/gorillaz/broken,0.0,2021-10-16T23:10:16Z,https://i1.sndcdn.com/artworks-ZxaGIQYEuEF3-0-large.jpg,2016-04-03T12:22:59Z,single-track,track
Sweepstakes (feat. Mos Def and Hypnotic Brass Ensemble),257070658,Alternative,,,https://soundcloud.com/gorillaz/sweepstakes-feat-mos-def-and,0.0,2021-09-01T15:48:10Z,https://i1.sndcdn.com/artworks-SeoFvD4Y3M0e-0-large.jpg,2016-04-03T12:22:48Z,single-track,track
Plastic Beach (feat. Mick Jones and Paul Simonon),257070611,Alternative,,,https://soundcloud.com/gorillaz/plastic-beach-feat-mick-jones,0.0,2021-09-01T15:47:22Z,https://i1.sndcdn.com/artworks-p930TKmTgrgE-0-large.jpg,2016-04-03T12:22:44Z,single-track,track
To Binge (feat. Little Dragon),257077135,Alternative,,,https://soundcloud.com/gorillaz/to-binge-feat-little-dragon,0.0,2021-09-01T15:47:23Z,https://i1.sndcdn.com/artworks-nnKr1fRDpL0T-0-large.jpg,2016-04-03T12:43:30Z,single-track,track
Cloud of Unknowing (feat. Bobby Womack and Sinfonia ViVA),257076022,Alternative,,,https://soundcloud.com/gorillaz/cloud-of-unknowing-feat-bobby,0.0,2021-09-01T15:50:25Z,https://i1.sndcdn.com/artworks-vszZliPujpim-0-large.jpg,2016-04-03T12:39:20Z,single-track,track
Pirate Jet,257071148,Pop,,,https://soundcloud.com/gorillaz/pirate-jet,0.0,2021-09-01T15:53:17Z,https://i1.sndcdn.com/artworks-ebZz4pA25cAH-0-large.jpg,2016-04-03T12:23:46Z,single-track,track
Ellie Goulding - Guns And Horses,271217233,Pop,,,https://soundcloud.com/elliegoulding/guns-and-horses,0.0,2021-05-28T09:51:40Z,https://i1.sndcdn.com/artworks-v8PJwhqiheT2-0-large.jpg,2016-06-28T12:32:27Z,single-track,track
Ellie Goulding - Starry Eyed,271219403,Pop,,,https://soundcloud.com/elliegoulding/starry-eyed,0.0,2021-11-02T14:02:20Z,https://i1.sndcdn.com/artworks-CQoM94qgc8hh-0-large.jpg,2016-06-28T12:42:00Z,single-track,track
Put It On Me (Feat. Sage The Gemini),227374697,Pop,,"Heres another track for you guys with Sage The Gemini
enjoy!

Sages IG -https://instagram.com/sagethegemini

SUBSCRIBE to Austin's YouTube channel: http://bit.ly/AM_YT_sub

Follow Austin

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/aa9a7e?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/austin-mahone-put-it-on-me-ft-sage-the-gemini,12646.0,2021-05-16T14:49:53Z,https://i1.sndcdn.com/artworks-000139864558-39vw7f-large.jpg,2015-10-07T19:29:42Z,single-track,track
Same Girl (feat. Kalin And Myles),237923176,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/ade2a7?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/same-girl-feat-kalin-and-myles,428.0,2020-03-23T20:33:17Z,https://i1.sndcdn.com/artworks-000139862343-pnvoly-large.jpg,2015-12-17T03:38:23Z,single-track,track
Brand New,237923249,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone",https://soundcloud.com/austinmahoneofficial/brand-new,347.0,2020-03-23T21:06:20Z,https://i1.sndcdn.com/artworks-000139862398-9egqwv-large.jpg,2015-12-17T03:39:01Z,single-track,track
Do It Right (feat. Rob Villa),222086243,austin mahone,,"Sorry for the wait!!

Get #DIRTYWORK on Apple Music! https://warnermusicjapan.lnk.to/cKas_tw
Dirty Work official music video! 
https://youtu.be/CX-un4obyU0

SUBSCRIBE to Austin's YouTube channel: http://bit.ly/AM_YT_sub

Follow Austin

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/7a9bb5?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/do-it-right-feat-rob-the-villain,8921.0,2020-10-14T06:04:11Z,https://i1.sndcdn.com/artworks-000139864605-14k9mh-large.jpg,2015-09-02T22:22:02Z,single-track,track
On Your Way (Feat. KYLE),223881246,on your way,,"Heres another track for you guys featuring KYLE

Kyles IG -https://instagram.com/superduperkyle/

Get #DIRTYWORK on Apple Music! https://warnermusicjapan.lnk.to/cKas_tw

Dirty Work official music video! 
https://youtu.be/CX-un4obyU0

SUBSCRIBE to Austin's YouTube channel: http://bit.ly/AM_YT_sub

Follow Austin

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/e9b6c6?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/on-your-way-ft-super-duper-kyle,7300.0,2020-11-30T10:03:22Z,https://i1.sndcdn.com/artworks-000139864584-k94fuw-large.jpg,2015-09-14T22:16:23Z,single-track,track
Caught Up,237923246,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone",https://soundcloud.com/austinmahoneofficial/caught-up,291.0,2017-06-29T21:19:43Z,https://i1.sndcdn.com/artworks-000139862394-d5wngd-large.jpg,2015-12-17T03:38:59Z,single-track,track
Something So Real,237923173,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/d0d9f4?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/something-so-real,304.0,2019-08-07T03:08:58Z,https://i1.sndcdn.com/artworks-000139862341-istagl-large.jpg,2015-12-17T03:38:21Z,single-track,track
